customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0565-jupyd,male,False,False,False,63,True,True,fiber optic,True,True,True,True,True,False,one year,False,credit card (automatic),104.5,6590.8,False
6867-acczi,female,False,True,True,24,False,False,dsl,True,True,True,True,False,True,two year,True,mailed check,52.5,1208.15,False
5939-xaixz,female,False,False,False,19,True,True,dsl,False,False,True,False,False,False,month-to-month,True,mailed check,56.1,1033.9,False
9054-fownv,male,False,True,True,22,True,True,fiber optic,False,False,True,False,True,False,month-to-month,True,electronic check,88.75,1885.15,False
2683-bpjso,male,False,True,False,29,True,True,fiber optic,True,True,False,False,False,False,month-to-month,True,electronic check,84.45,2467.1,True
2157-mxbjs,male,False,True,False,13,True,True,dsl,False,False,True,False,True,True,one year,True,mailed check,75.3,989.45,True
8207-vvmyb,female,False,True,False,70,True,True,no,False,False,False,False,False,False,two year,True,bank transfer (automatic),26.0,2006.95,False
9732-eqmwy,female,False,True,False,49,True,False,fiber optic,False,True,True,False,True,True,month-to-month,False,electronic check,99.4,5025.0,False
9360-ahgnl,female,True,True,False,43,True,True,fiber optic,True,False,True,True,True,True,one year,True,mailed check,109.55,4830.25,True
1087-udsih,female,False,False,False,3,True,False,no,False,False,False,False,False,False,month-to-month,True,mailed check,19.6,59.75,True
5269-nrgdp,male,False,True,True,42,True,False,dsl,False,False,True,True,True,True,one year,False,electronic check,73.15,3088.25,False
6195-melti,male,False,False,False,57,True,False,dsl,False,True,False,True,False,False,one year,True,mailed check,54.65,3134.7,False
5485-wuywf,male,True,False,False,2,True,False,dsl,True,False,True,False,True,False,month-to-month,False,bank transfer (automatic),66.4,94.55,True
2121-jafom,female,False,True,False,72,True,True,fiber optic,True,True,True,True,True,True,two year,True,credit card (automatic),115.55,8312.4,False
8818-dopvl,female,True,False,False,46,True,True,fiber optic,False,True,True,False,True,True,month-to-month,True,electronic check,104.45,4863.85,False
2632-ucgvd,male,True,True,False,66,True,True,fiber optic,False,False,False,True,True,True,month-to-month,True,credit card (automatic),100.05,6871.9,True
5445-pzwgx,male,False,False,False,62,True,True,fiber optic,True,True,False,True,False,True,one year,False,electronic check,102.0,6529.25,True
1227-udmzr,female,False,True,False,72,True,True,dsl,True,True,True,True,True,True,two year,True,bank transfer (automatic),91.15,6637.9,False
5198-hqaen,male,False,True,True,35,True,False,fiber optic,False,True,False,True,True,False,one year,True,electronic check,89.7,3165.6,False
9170-cckou,male,False,True,False,17,True,True,fiber optic,True,True,True,False,False,False,month-to-month,False,credit card (automatic),90.2,1454.15,True
2167-fqstq,female,False,True,False,72,True,True,dsl,True,True,True,True,True,True,two year,True,electronic check,92.4,6786.1,False
2819-gweni,female,False,True,True,28,True,False,no,False,False,False,False,False,False,one year,False,mailed check,19.9,543.0,False
1043-ycute,male,False,True,False,56,True,True,no,False,False,False,False,False,False,two year,True,credit card (automatic),25.15,1327.15,True
3814-mlaxc,female,False,False,False,31,True,True,fiber optic,False,False,False,True,False,False,month-to-month,True,credit card (automatic),79.85,2404.15,True
3572-uuhrs,male,False,False,False,45,True,False,no,False,False,False,False,False,False,one year,False,bank transfer (automatic),18.85,867.3,False
2692-pfytj,female,False,False,False,1,True,True,no,False,False,False,False,False,False,month-to-month,True,mailed check,25.75,25.75,False
1226-udfzr,female,False,False,False,2,True,False,dsl,False,True,False,False,False,False,month-to-month,True,mailed check,49.6,114.7,True
5955-epoaz,female,False,False,False,6,True,False,no,False,False,False,False,False,False,month-to-month,True,mailed check,20.95,109.5,False
6821-jpcdc,female,False,True,False,48,True,False,fiber optic,False,True,True,False,True,True,one year,True,electronic check,97.05,4692.95,False
8815-lmflx,male,False,True,True,25,True,True,no,False,False,False,False,False,False,month-to-month,True,bank transfer (automatic),25.4,546.85,False
9135-hswoc,male,False,True,True,64,True,False,no,False,False,False,False,False,False,two year,True,bank transfer (automatic),19.7,1274.05,False
8582-krhpj,male,False,False,False,50,False,False,dsl,True,True,False,False,False,False,month-to-month,True,mailed check,35.0,1782.4,False
5811-iwxym,female,False,True,True,52,True,True,fiber optic,False,False,True,False,True,True,one year,False,bank transfer (automatic),101.25,5301.1,False
7044-yaacc,male,True,True,False,4,True,False,fiber optic,False,False,False,False,False,False,month-to-month,True,electronic check,70.2,280.35,False
8189-xrike,female,True,False,False,32,True,False,fiber optic,False,False,False,False,True,True,month-to-month,False,electronic check,90.95,2897.95,False
1506-yjtyt,male,False,True,True,45,True,True,dsl,True,True,False,True,True,False,two year,False,credit card (automatic),73.85,3371.0,False
4123-dvhph,male,False,True,False,9,True,True,fiber optic,True,False,False,False,False,True,month-to-month,True,electronic check,88.05,801.3,False
6425-yqllo,female,True,True,False,66,True,True,fiber optic,False,False,True,True,True,True,one year,True,credit card (automatic),105.95,6975.25,True
5442-utcvd,male,False,False,True,3,True,True,fiber optic,False,False,True,False,False,True,month-to-month,False,electronic check,91.85,257.05,True
2228-bzdee,female,False,False,False,54,True,False,no,False,False,False,False,False,False,two year,False,mailed check,20.1,1079.45,False
7734-dboai,female,False,True,True,1,False,False,dsl,False,False,False,True,True,False,month-to-month,False,electronic check,40.1,40.1,True
2789-czanw,female,False,True,True,64,True,True,fiber optic,True,True,False,True,True,True,two year,False,bank transfer (automatic),110.3,6997.3,False
2091-rffba,female,True,False,False,31,True,True,fiber optic,False,False,False,False,False,False,month-to-month,True,electronic check,73.9,2217.15,True
2114-mgina,female,False,False,False,14,True,False,fiber optic,False,False,False,False,True,True,month-to-month,True,mailed check,89.8,1129.1,True
7596-lduxp,female,False,False,False,12,True,False,fiber optic,True,False,False,False,True,False,one year,True,credit card (automatic),85.15,979.05,False
3740-rlmvt,male,True,True,False,67,True,False,dsl,True,True,False,True,False,False,one year,True,bank transfer (automatic),60.95,4119.4,False
4489-snojf,female,False,True,True,35,True,True,dsl,True,False,True,True,True,False,month-to-month,False,electronic check,72.25,2568.55,True
2192-ozitf,female,False,False,False,45,True,True,dsl,True,False,False,True,False,True,two year,False,mailed check,73.55,3349.1,False
5651-cpdnd,male,False,False,False,10,True,False,dsl,False,False,False,False,False,False,month-to-month,False,mailed check,46.0,492.1,False
2186-qzeya,female,True,False,False,29,True,True,dsl,True,True,False,False,False,False,month-to-month,True,bank transfer (automatic),58.55,1718.95,False
1131-alzwv,female,False,False,False,24,True,True,no,False,False,False,False,False,False,one year,False,bank transfer (automatic),24.6,605.25,False
7729-xbtwx,male,False,True,True,66,True,False,no,False,False,False,False,False,False,two year,True,mailed check,19.75,1344.5,False
9134-wyrvp,male,False,False,False,51,True,False,fiber optic,True,False,False,False,True,False,one year,False,mailed check,86.35,4267.15,False
3284-svcro,female,False,True,False,45,True,True,no,False,False,False,False,False,False,two year,False,mailed check,25.5,1121.05,False
9732-ouyrn,female,False,True,False,49,True,False,no,False,False,False,False,False,False,one year,False,credit card (automatic),19.0,918.7,False
0559-ckhus,female,False,True,False,29,True,False,no,False,False,False,False,False,False,two year,True,mailed check,19.55,521.8,False
2931-svltv,male,False,True,True,40,True,True,fiber optic,True,True,False,True,True,True,month-to-month,True,credit card (automatic),110.1,4469.1,False
6899-ppeea,female,True,False,False,37,True,True,fiber optic,False,False,False,False,True,True,month-to-month,True,electronic check,96.55,3580.3,True
7504-uwhnb,male,False,False,False,25,True,False,fiber optic,False,False,False,False,False,False,month-to-month,False,electronic check,69.75,1729.35,False
2582-fffzr,female,False,False,False,22,False,False,dsl,False,False,True,False,True,True,month-to-month,True,electronic check,50.6,1073.3,False
8908-nmqtx,male,False,False,False,72,False,False,dsl,True,True,True,True,True,True,two year,True,bank transfer (automatic),65.6,4566.5,False
2187-lzgpl,female,False,False,False,7,False,False,dsl,False,True,False,False,False,True,month-to-month,True,credit card (automatic),40.1,293.3,True
1431-aidjq,male,False,True,True,33,True,False,dsl,False,True,True,True,True,True,two year,False,credit card (automatic),82.1,2603.1,False
6288-lbear,female,False,False,False,23,True,False,fiber optic,False,True,False,True,False,False,month-to-month,True,mailed check,79.1,1783.75,False
4597-nucqv,male,True,False,False,24,True,True,fiber optic,False,True,False,False,True,True,month-to-month,True,electronic check,101.25,2440.15,True
9019-qvlzd,female,False,False,False,1,True,False,fiber optic,False,False,False,False,True,False,month-to-month,False,electronic check,79.55,79.55,True
8413-ynhnv,male,False,False,False,69,True,True,dsl,True,True,True,True,True,True,two year,False,mailed check,90.65,6322.1,False
5808-totxo,female,False,False,True,3,True,False,no,False,False,False,False,False,False,one year,True,credit card (automatic),20.55,57.4,False
4369-nyscf,male,False,False,False,56,True,False,dsl,False,True,False,True,True,True,one year,True,bank transfer (automatic),75.75,4284.65,False
6333-ydvlt,male,False,False,False,65,True,True,fiber optic,True,False,True,True,True,True,one year,True,credit card (automatic),110.0,7138.65,False
5324-ktgcg,male,False,True,False,71,True,False,no,False,False,False,False,False,False,one year,False,electronic check,20.85,1539.75,False
5599-hvltw,female,True,False,False,14,True,True,fiber optic,False,False,True,False,False,False,month-to-month,True,bank transfer (automatic),80.35,1058.1,False
7394-lwlyn,female,False,False,False,2,True,False,fiber optic,False,False,False,False,False,False,month-to-month,True,electronic check,70.15,123.8,False
3707-lrwzd,female,False,False,False,32,True,True,fiber optic,False,False,False,False,True,False,one year,False,electronic check,84.05,2781.85,True
6873-udnld,male,False,False,False,40,True,False,dsl,True,False,True,False,False,True,month-to-month,False,electronic check,67.45,2731.0,False
2700-lueva,male,False,False,False,1,True,False,no,False,False,False,False,False,False,month-to-month,False,credit card (automatic),20.75,20.75,False
1455-esiqh,male,False,False,False,1,True,False,fiber optic,False,False,False,False,True,True,month-to-month,True,electronic check,89.1,89.1,True
0958-yhxgp,female,False,False,False,7,True,False,fiber optic,False,False,False,False,False,False,month-to-month,True,mailed check,69.9,497.3,False
1101-sswag,female,False,True,False,15,True,True,dsl,False,False,False,False,False,False,month-to-month,True,electronic check,51.1,711.15,False
2979-sxese,female,False,True,True,17,True,True,fiber optic,True,False,True,False,True,False,month-to-month,False,electronic check,94.4,1607.2,True
4013-tldhq,male,False,False,False,19,True,False,fiber optic,False,True,True,False,False,False,month-to-month,True,electronic check,78.25,1490.95,True
5743-khmna,male,False,False,False,71,True,True,no,False,False,False,False,False,False,two year,False,bank transfer (automatic),25.55,1898.1,False
4194-fjarj,female,False,True,True,54,True,True,dsl,True,False,False,True,False,False,two year,False,bank transfer (automatic),60.0,3273.95,False
5325-uwtwj,male,False,True,False,31,True,True,fiber optic,True,True,False,True,False,False,month-to-month,True,credit card (automatic),90.55,2929.75,False
3969-gyxel,female,False,False,False,11,True,False,fiber optic,True,False,False,False,False,False,month-to-month,False,electronic check,76.4,838.7,False
9208-olgaq,female,True,False,False,18,True,False,fiber optic,False,False,True,False,False,True,month-to-month,True,electronic check,84.95,1443.65,False
3244-cqphu,female,True,False,False,72,True,True,fiber optic,True,True,False,True,True,True,two year,True,bank transfer (automatic),110.1,7746.7,False
2674-mlxmn,female,True,False,False,71,True,True,fiber optic,False,True,False,False,True,True,month-to-month,True,credit card (automatic),99.65,6951.15,False
9708-hpxwz,male,True,False,False,5,False,False,dsl,False,False,True,True,True,False,month-to-month,False,credit card (automatic),45.4,214.75,False
6992-tknyo,male,False,True,False,38,True,True,dsl,False,False,True,True,False,True,one year,False,credit card (automatic),69.0,2669.45,False
